total_time,total_cpu_usage,total_memory_usage,max_ram_usage,swaps,brand_raw,vendor_id_raw,arch,count,l2_cache_size,l3_cache_size,hz_actual_friendly,hz_advertised_friendly,l2_cache_line_size,l2_cache_associativity,total_ram_gb,benchmark
0.01,100%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,100%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,93%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,93%,0,9472,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,94%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,93%,0,9472,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,93%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,93%,0,9472,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,93%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,100%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,100%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,100%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,100%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,93%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,93%,0,9472,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,100%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,100%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,100%,0,9472,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,100%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,100%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,100%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,100%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.01,100%,0,9344,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,sql_join
0.40,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.38,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.38,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.38,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.38,99%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3328,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.38,100%,0,3456,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.38,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.38,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3456,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.38,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.38,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3456,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3456,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3456,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.38,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.38,100%,0,3456,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.41,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.41,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.41,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3456,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.38,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.41,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.41,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.42,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.39,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.42,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.41,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.41,100%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,99%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,100%,0,3712,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,99%,0,3584,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
0.40,99%,0,3456,0,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,GenuineIntel,X86_64,8,33554432,16777216,2.9040 GHz,2.9000 GHz,512,8,7.561622619628906,simulated_annealing
